#    object_id            ra              dec               x                y          realized_flux         flux             mag            obj_type     
  10431201610594   1.09457208e+01  -4.45896462e+01   4.15514914e+03   2.86408203e+03   3.00000000e+00   3.83714785e+00   1.35796040e+01           galaxy
  10431201612430   1.07846160e+01  -4.46037553e+01   3.56036982e+02   2.91634592e+03   5.00000000e+00   3.74653582e+00   1.36055506e+01           galaxy
  10431201612485   1.08853473e+01  -4.45462268e+01   2.97492685e+03   4.49251549e+03   5.00000000e+00   9.36477228e+00   1.26108822e+01           galaxy
  10431201612594   1.08432837e+01  -4.46144941e+01   1.66030744e+03   2.37403639e+03   4.00000000e+00   4.23268361e+00   1.34730858e+01           galaxy
  10431201612619   1.08565656e+01  -4.46525259e+01   1.77788019e+03   1.07580812e+03   4.00000000e+00   2.90404068e+00   1.38821186e+01           galaxy
  10431201612920   1.08851200e+01  -4.46235082e+01   2.58321396e+03   1.94197892e+03   7.00000000e+00   6.86088248e+00   1.29486753e+01           galaxy
  10431201612923   1.08850631e+01  -4.46235448e+01   2.58171406e+03   1.94095327e+03   1.00000000e+00   3.32743727e+00   1.37343506e+01           galaxy
  10431201612924   1.08855886e+01  -4.46233051e+01   2.59506947e+03   1.94717377e+03   4.00000000e+00   8.59499629e+00   1.27040111e+01           galaxy
  10431201613048   1.07917761e+01  -4.45778193e+01   6.50483126e+02   3.74983364e+03   1.00000000e+00   2.76938779e+00   1.39336659e+01           galaxy
  10431201613049   1.07922923e+01  -4.45777558e+01   6.62752317e+02   3.75028232e+03   4.00000000e+00   3.67063405e+00   1.36277726e+01           galaxy
  10431201613074   1.07732284e+01  -4.45962929e+01   1.29449874e+02   3.19907770e+03   5.00000000e+00   9.70229317e+00   1.25724393e+01           galaxy
  10431201613150   1.07738136e+01  -4.46048351e+01   1.00661468e+02   2.91515786e+03   2.00000000e+00   2.45768857e+00   1.40633082e+01           galaxy
  10431201613194   1.09039902e+01  -4.45520888e+01   3.37740073e+03   4.23884231e+03   4.00000000e+00   9.60900458e+00   1.25829293e+01           galaxy
  10431201613568   1.08052944e+01  -4.46002242e+01   8.52174473e+02   2.96686393e+03   9.00000000e+00   4.65547981e+00   1.33697142e+01           galaxy
  10431201616316   1.08901836e+01  -4.46635246e+01   2.50016469e+03   6.04637145e+02   2.00000000e+00   2.42330127e+00   1.40786068e+01           galaxy
  10431201616337   1.08961392e+01  -4.45486232e+01   3.21290983e+03   4.37859240e+03   6.00000000e+00   4.11266931e+00   1.35043158e+01           galaxy
  10431201616338   1.08966035e+01  -4.45489193e+01   3.22218241e+03   4.36731757e+03   7.00000000e+00   6.17474210e+00   1.30630782e+01           galaxy
  10431201616384   1.08648288e+01  -4.45479674e+01   2.49094325e+03   4.50114745e+03   3.00000000e+00   3.88655470e+00   1.35657133e+01           galaxy
  10431201616391   1.08178379e+01  -4.46476040e+01   9.06846582e+02   1.36241614e+03   6.00000000e+00   5.60537488e+00   1.31681136e+01           galaxy
  10431201616405   1.09428205e+01  -4.45553473e+01   4.26032708e+03   4.00566688e+03   3.00000000e+00   4.36672267e+00   1.34392363e+01           galaxy
  10431201616543   1.08191385e+01  -4.46131628e+01   1.10824024e+03   2.49537550e+03   3.00000000e+00   1.81919400e+00   1.43899278e+01           galaxy
  10431201616544   1.08196544e+01  -4.46130630e+01   1.12067508e+03   2.49701915e+03   5.00000000e+00   2.09707572e+00   1.42355900e+01           galaxy
  10431201616611   1.09115327e+01  -4.46690639e+01   2.96591676e+03   3.52988410e+02   6.00000000e+00   9.05438314e+00   1.26474781e+01           galaxy
  10431201616925   1.08996918e+01  -4.46613647e+01   2.73077523e+03   6.45316472e+02   1.20000000e+01   7.99131462e+00   1.27830797e+01           galaxy
  10431201616926   1.09463316e+01  -4.46483209e+01   3.87445010e+03   9.25295752e+02   3.00000000e+00   5.72261618e+00   1.31456387e+01           galaxy
  10431201616931   1.08417495e+01  -4.45610121e+01   1.89132275e+03   4.14467412e+03   6.00000000e+00   8.74354914e+00   1.26854059e+01           galaxy
  10431201617496   1.08129579e+01  -4.46881873e+01   5.92222861e+02   3.81069993e+01   2.00000000e+00   6.12844592e+00   1.30712494e+01           galaxy
  10431201617645   1.08589399e+01  -4.45462042e+01   2.36333236e+03   4.57830433e+03   9.00000000e+00   6.34393068e+00   1.30337292e+01           galaxy
  10431201617660   1.09141301e+01  -4.45635312e+01   3.55489153e+03   3.82835587e+03   8.00000000e+00   7.00764219e+00   1.29256955e+01           galaxy
  10431201617661   1.09140995e+01  -4.45635044e+01   3.55431684e+03   3.82933897e+03   9.00000000e+00   6.03978916e+00   1.30870708e+01           galaxy
  10431201617674   1.09285251e+01  -4.46038576e+01   3.68585844e+03   2.45062023e+03   4.00000000e+00   3.28634197e+00   1.37478434e+01           galaxy
  10431201617680   1.09284546e+01  -4.46038078e+01   3.68447719e+03   2.45249023e+03   1.00000000e+00   2.18835397e+00   1.41893314e+01           galaxy
  10431201617688   1.09293967e+01  -4.46037820e+01   3.70640716e+03   2.45029781e+03   6.00000000e+00   6.67898847e+00   1.29778486e+01           galaxy
  10431201617689   1.09274976e+01  -4.46023198e+01   3.66979962e+03   2.50470318e+03   2.00000000e+00   3.87515546e+00   1.35689025e+01           galaxy
  10431201617848   1.09234744e+01  -4.45396108e+01   3.89124408e+03   4.58777439e+03   9.00000000e+00   7.79461452e+00   1.28101387e+01           galaxy
  10431201617863   1.09233403e+01  -4.45400694e+01   3.88583761e+03   4.57306825e+03   7.00000000e+00   5.51880026e+00   1.31850136e+01           galaxy
  10431201617864   1.09244825e+01  -4.45396007e+01   3.91464731e+03   4.58484410e+03   8.00000000e+00   7.49276175e+00   1.28530205e+01           galaxy
  10431201617868   1.08818901e+01  -4.45503539e+01   2.87421361e+03   4.36741291e+03   1.00000000e+00   1.80755144e+00   1.43968986e+01           galaxy
  10431201618214   1.07984329e+01  -4.46966856e+01   2.14342156e+02  -1.96099787e+02   1.00000000e+00   3.61489986e+00   1.36443846e+01           galaxy
  10431201619903   1.08130131e+01  -4.45952874e+01   1.05537236e+03   3.10516637e+03   1.00000000e+00   2.48360324e+00   1.40519197e+01           galaxy
  10431201622173   1.09028969e+01  -4.45794259e+01   3.21518261e+03   3.33992612e+03   6.00000000e+00   3.93810759e+00   1.35514063e+01           galaxy
  10431201622174   1.09026017e+01  -4.45794601e+01   3.20817948e+03   3.33974838e+03   7.00000000e+00   5.71224487e+00   1.31476082e+01           galaxy
  10431201622269   1.09472046e+01  -4.46461877e+01   3.90535214e+03   9.92885856e+02   3.00000000e+00   4.57257446e+00   1.33892233e+01           galaxy
  10431201623210   1.08657942e+01  -4.45511137e+01   2.49759843e+03   4.39417054e+03   7.00000000e+00   9.30008434e+00   1.26184081e+01           galaxy
  10431201623214   1.08658062e+01  -4.45516160e+01   2.49536854e+03   4.37754906e+03   1.80000000e+01   8.97112728e+00   1.26575077e+01           galaxy
  10431201623217   1.08648101e+01  -4.45514487e+01   2.47313085e+03   4.38627762e+03   3.00000000e+00   2.77082952e+00   1.39331008e+01           galaxy
  10431201623219   1.08653122e+01  -4.45519240e+01   2.48238663e+03   4.36897051e+03   7.00000000e+00   4.52991830e+00   1.33993994e+01           galaxy
  10431201623221   1.08669179e+01  -4.45517199e+01   2.52059794e+03   4.37054085e+03   1.00000000e+00   2.05023363e+00   1.42601169e+01           galaxy
  10431201623226   1.08651889e+01  -4.45519634e+01   2.47933441e+03   4.36806573e+03   1.20000000e+01   9.15612749e+00   1.26353457e+01           galaxy
  10431201623233   1.08656750e+01  -4.45518143e+01   2.49133918e+03   4.37142450e+03   4.00000000e+00   3.24555628e+00   1.37614024e+01           galaxy
  10431201623237   1.08656711e+01  -4.45518695e+01   2.49097344e+03   4.36961526e+03   7.00000000e+00   7.17358903e+00   1.29002841e+01           galaxy
  10431201623246   1.08649882e+01  -4.45506508e+01   2.48123883e+03   4.41204559e+03   8.00000000e+00   2.38126685e+00   1.40976051e+01           galaxy
  10431201623251   1.08653437e+01  -4.45529758e+01   2.47786592e+03   4.33414383e+03   6.00000000e+00   8.43380607e+00   1.27245663e+01           galaxy
  10431201623258   1.08650812e+01  -4.45519417e+01   2.47694936e+03   4.36912886e+03   3.00000000e+00   1.82805998e+00   1.43846492e+01           galaxy
  10431201623260   1.08670042e+01  -4.45521471e+01   2.52046329e+03   4.35615861e+03   8.00000000e+00   7.14179679e+00   1.29051066e+01           galaxy
  10431201623263   1.08655775e+01  -4.45512211e+01   2.49204085e+03   4.39132036e+03   6.00000000e+00   8.02218072e+00   1.27788942e+01           galaxy
  10431201623267   1.08656934e+01  -4.45516981e+01   2.49234590e+03   4.37520075e+03   2.00000000e+00   5.50292534e+00   1.31881412e+01           galaxy
  10431201623269   1.08655510e+01  -4.45519907e+01   2.48758521e+03   4.36599942e+03   1.00000000e+00   3.16812111e+00   1.37876209e+01           galaxy
  10431201623272   1.08657132e+01  -4.45518359e+01   2.49211490e+03   4.37058599e+03   1.00000000e+00   3.20084335e+00   1.37764642e+01           galaxy
  10431201623273   1.08660263e+01  -4.45525119e+01   2.49599248e+03   4.34726288e+03   3.00000000e+00   9.90361136e+00   1.25501413e+01           galaxy
  10431201623277   1.08655753e+01  -4.45518655e+01   2.48877385e+03   4.37005317e+03   4.00000000e+00   3.38644754e+00   1.37152644e+01           galaxy
  10431201623279   1.08660948e+01  -4.45517861e+01   2.50120248e+03   4.37100212e+03   1.00000000e+01   5.89393407e+00   1.31136121e+01           galaxy
  10431201623281   1.08641290e+01  -4.45513656e+01   2.45777056e+03   4.39121247e+03   2.00000000e+00   4.97276235e+00   1.32981310e+01           galaxy
  10431201625247   1.08606691e+01  -4.45516960e+01   2.37598013e+03   4.39143770e+03   4.00000000e+00   4.16954071e+00   1.34894047e+01           galaxy
  10431201625265   1.09362080e+01  -4.45392297e+01   4.18812498e+03   4.55912782e+03   3.00000000e+00   3.55205969e+00   1.36634247e+01           galaxy
  10431201625765   1.08446144e+01  -4.46155715e+01   1.68572823e+03   2.33419556e+03   4.00000000e+00   4.36155792e+00   1.34405212e+01           galaxy
  10431201625770   1.09319407e+01  -4.45877695e+01   3.84564087e+03   2.97064186e+03   3.00000000e+00   4.25848588e+00   1.34664873e+01           galaxy
  10431201627635   1.08309345e+01  -4.45778445e+01   1.55704118e+03   3.62364924e+03   6.00000000e+00   8.25437935e+00   1.27479142e+01           galaxy
  10431201627637   1.08302969e+01  -4.45780087e+01   1.54146158e+03   3.62027032e+03   2.00000000e+00   2.00759463e+00   1.42829352e+01           galaxy
  10431201627666   1.09003882e+01  -4.45476374e+01   3.31626197e+03   4.39742023e+03   5.00000000e+00   5.13315124e+00   1.32636651e+01           galaxy
  10431201627899   1.08721487e+01  -4.46836137e+01   1.98290111e+03  -5.57043304e-01   4.00000000e+00   5.26635284e+00   1.32358504e+01           galaxy
  10431201627901   1.08988712e+01  -4.46420512e+01   2.80848671e+03   1.28553527e+03   6.00000000e+00   5.94617812e+00   1.31040305e+01           galaxy
  10431201629187   1.08323801e+01  -4.46106468e+01   1.42717364e+03   2.53602326e+03   3.00000000e+00   4.61065253e+00   1.33802193e+01           galaxy
  10431201630611   1.07768499e+01  -4.45898158e+01   2.45391251e+02   3.40139266e+03   6.00000000e+00   9.28331793e+00   1.26203672e+01           galaxy
  10431201630921   1.08781054e+01  -4.46600726e+01   2.23820722e+03   7.57457913e+02   6.00000000e+00   4.08303057e+00   1.35121687e+01           galaxy
  10431201630931   1.08764705e+01  -4.45497531e+01   2.75168421e+03   4.40471247e+03   5.00000000e+00   5.09304536e+00   1.32721814e+01           galaxy
  10431201630999   1.08975340e+01  -4.45865688e+01   3.05528002e+03   3.12142850e+03   3.00000000e+00   4.98126558e+00   1.32962760e+01           galaxy
  10431201631098   1.08813058e+01  -4.46726048e+01   2.24954692e+03   3.33442575e+02   3.00000000e+00   2.35651043e+00   1.41089519e+01           galaxy
  10431201631100   1.08810039e+01  -4.46730677e+01   2.24025459e+03   3.19132675e+02   3.00000000e+00   4.55466815e+00   1.33934834e+01           galaxy
  10431201631248   1.08970977e+01  -4.46074723e+01   2.94055250e+03   2.43276924e+03   7.00000000e+00   8.59603348e+00   1.27038800e+01           galaxy
  10431201631254   1.08981371e+01  -4.46071276e+01   2.96632907e+03   2.44079742e+03   5.00000000e+00   5.95688381e+00   1.31020775e+01           galaxy
  10431201631260   1.08976014e+01  -4.46075063e+01   2.95203662e+03   2.43002097e+03   2.00000000e+00   1.80415669e+00   1.43989397e+01           galaxy
  10431201631262   1.09225467e+01  -4.46034345e+01   3.54964824e+03   2.48391161e+03   6.00000000e+00   2.65817169e+00   1.39781677e+01           galaxy
  10431201631266   1.09229823e+01  -4.46036169e+01   3.55881084e+03   2.47648222e+03   6.00000000e+00   4.31636581e+00   1.34518297e+01           galaxy
  10431201322670   1.09326789e+01  -4.46531675e+01   3.53446333e+03   8.09464470e+02   4.00000000e+00   2.15216577e+00   1.42074360e+01           galaxy
  10431201322738   1.07905531e+01  -4.46788635e+01   1.20705833e+02   4.17479908e+02   1.10000000e+01   6.18411503e+00   1.30614314e+01           galaxy
  10431201323163   1.09290638e+01  -4.46446419e+01   3.49366712e+03   1.10257778e+03   1.30000000e+01   4.60587710e+00   1.33813444e+01           galaxy
  10431201323724   1.09214117e+01  -4.46499181e+01   3.29026985e+03   9.53128177e+02   7.00000000e+00   2.27843501e+00   1.41455337e+01           galaxy
  10431201324023   1.08608928e+01  -4.46501687e+01   1.88970000e+03   1.13973531e+03   5.00000000e+00   6.63107530e+00   1.29856654e+01           galaxy
  10431201324094   1.08277549e+01  -4.46587830e+01   1.08054026e+03   9.61592961e+02   3.00000000e+00   6.27264879e+00   1.30459979e+01           galaxy
  10431201324146   1.07819546e+01  -4.46927118e+01  -1.46726677e+02  -1.23498216e+01   2.00000000e+00   3.99680586e+00   1.35353427e+01           galaxy
  10431201325024   1.08016440e+01  -4.46912123e+01   3.15729117e+02  -2.56347694e+01   6.00000000e+00   8.61060370e+00   1.27020413e+01           galaxy
  10431201325335   1.08530752e+01  -4.46468935e+01   1.72526546e+03   1.27296113e+03   6.00000000e+00   2.53222325e+00   1.40308703e+01           galaxy
  10431201325336   1.08529853e+01  -4.46468217e+01   1.72354434e+03   1.27562136e+03   1.00000000e+01   8.11889736e+00   1.27658827e+01           galaxy
  10431201325704   1.08269622e+01  -4.45489509e+01   1.60888243e+03   4.59033482e+03   7.00000000e+00   5.77730183e+00   1.31353126e+01           galaxy
  10431201325734   1.08854406e+01  -4.45725590e+01   2.84540821e+03   3.62291732e+03   7.00000000e+00   7.86087885e+00   1.28009475e+01           galaxy
  10431201327005   1.09141109e+01  -4.45950362e+01   3.39654058e+03   2.78840111e+03   5.00000000e+00   7.09823302e+00   1.29117497e+01           galaxy
  10431201327792   1.08558627e+01  -4.46747503e+01   1.65075249e+03   3.44344539e+02   2.00000000e+00   3.60955925e+00   1.36459899e+01           galaxy
  10431201328288   1.08951967e+01  -4.46808310e+01   2.52944026e+03   1.71756499e+01   2.00000000e+00   5.94804829e+00   1.31036891e+01           galaxy
  10431201328292   1.09302126e+01  -4.45926217e+01   3.78129398e+03   2.81606030e+03   3.00000000e+00   3.18280627e+00   1.37825998e+01           galaxy
  10431201328483   1.08357312e+01  -4.46487350e+01   1.31500964e+03   1.26778522e+03   6.00000000e+00   4.10210962e+00   1.35071071e+01           galaxy
  10431201328756   1.08541892e+01  -4.46640708e+01   1.66534245e+03   7.02292575e+02   1.00000000e+00   2.67911045e+00   1.39696487e+01           galaxy
  10431201329160   1.09423353e+01  -4.46363058e+01   3.84240809e+03   1.33483795e+03   6.00000000e+00   6.07305149e+00   1.30811079e+01           galaxy
  10431201329640   1.08198535e+01  -4.46538076e+01   9.22599408e+02   1.15114768e+03   5.00000000e+00   3.45650713e+00   1.36930316e+01           galaxy
  10431201329962   1.08802355e+01  -4.46606722e+01   2.28445523e+03   7.30812165e+02   3.00000000e+00   2.30836185e+00   1.41313656e+01           galaxy
  10431201330103   1.08535130e+01  -4.45918101e+01   2.01014041e+03   3.09010154e+03   3.00000000e+00   2.50849178e+00   1.40410936e+01           galaxy
  10431201330409   1.08589102e+01  -4.46750634e+01   1.71962988e+03   3.24230511e+02   5.00000000e+00   5.63132912e+00   1.31630980e+01           galaxy
  10431201330586   1.09120365e+01  -4.46490372e+01   3.07792056e+03   1.01246652e+03   3.00000000e+00   2.41238375e+00   1.40835093e+01           galaxy
  10431201330591   1.08183075e+01  -4.46662539e+01   8.24945204e+02   7.45165548e+02   6.00000000e+00   6.75023632e+00   1.29663278e+01           galaxy
  10431201330661   1.07862720e+01  -4.46794610e+01   1.87832089e+01   4.11407296e+02   6.00000000e+00   3.57171615e+00   1.36574329e+01           galaxy
  10431201331612   1.08789694e+01  -4.45661435e+01   2.72764470e+03   3.85556176e+03   3.00000000e+00   5.29589813e+00   1.32297762e+01           galaxy
  10431201332095   1.08949837e+01  -4.46815146e+01   2.52109627e+03  -4.70367519e+00   5.00000000e+00   6.97758756e+00   1.29303621e+01           galaxy
  10431201332296   1.09434874e+01  -4.45427745e+01   4.33893515e+03   4.41852892e+03   9.00000000e+00   8.13026644e+00   1.27643633e+01           galaxy
  10431201332733   1.09007389e+01  -4.46626902e+01   2.74834347e+03   5.98187930e+02   4.00000000e+00   4.58959166e+00   1.33851902e+01           galaxy
  10431201332740   1.08646062e+01  -4.46546924e+01   1.95298142e+03   9.78466356e+02   5.00000000e+00   6.20626145e+00   1.30575501e+01           galaxy
  10431201332988   1.08184001e+01  -4.46169710e+01   1.07221283e+03   2.37200531e+03   4.00000000e+00   1.97981606e+00   1.42980632e+01           galaxy
  10431201333015   1.09160574e+01  -4.46927717e+01   2.95165451e+03  -4.44222741e+02   7.00000000e+00   7.09814345e+00   1.29117634e+01           galaxy
  10431201333079   1.09274371e+01  -4.45531379e+01   3.91516645e+03   4.12841505e+03   1.00000000e+01   6.28357780e+00   1.30441078e+01           galaxy
  10431201334048   1.08461591e+01  -4.45480151e+01   2.05823543e+03   4.55960598e+03   7.00000000e+00   6.30663363e+00   1.30401313e+01           galaxy
  10431201334718   1.09425152e+01  -4.46154534e+01   3.95132013e+03   2.02258213e+03   4.00000000e+00   2.75817813e+00   1.39380695e+01           galaxy
  10431201334719   1.09422659e+01  -4.46155575e+01   3.94502835e+03   2.01995370e+03   9.00000000e+00   8.57135707e+00   1.27070013e+01           galaxy
  10431201335776   1.08765972e+01  -4.45586504e+01   2.71015877e+03   4.11057292e+03   3.00000000e+00   4.10398755e+00   1.35066102e+01           galaxy
  10431201336036   1.08802297e+01  -4.46487645e+01   2.34384259e+03   1.12393796e+03   5.00000000e+00   9.30863026e+00   1.26174108e+01           galaxy
  10431201336040   1.08796368e+01  -4.46488538e+01   2.32968679e+03   1.12289876e+03   2.00000000e+00   2.06709020e+00   1.42512267e+01           galaxy
  10431201336043   1.08794081e+01  -4.46491780e+01   2.32277730e+03   1.11293236e+03   4.00000000e+00   2.33197704e+00   1.41203146e+01           galaxy
  10431201336472   1.08583062e+01  -4.45996841e+01   2.08179674e+03   2.81474602e+03   6.00000000e+00   4.10606431e+00   1.35060609e+01           galaxy
  10431201336808   1.08939483e+01  -4.45841460e+01   2.98440558e+03   3.21297347e+03   8.00000000e+00   6.36609084e+00   1.30299432e+01           galaxy
  10431201336809   1.08935589e+01  -4.45848749e+01   2.97174359e+03   3.19016652e+03   8.00000000e+00   5.98822224e+00   1.30963805e+01           galaxy
  10431201336811   1.08939017e+01  -4.45850921e+01   2.97859308e+03   3.18189079e+03   5.00000000e+00   3.88930561e+00   1.35649451e+01           galaxy
  10431201336814   1.08944048e+01  -4.45846029e+01   2.99268646e+03   3.19641821e+03   2.00000000e+00   2.95263635e+00   1.38641004e+01           galaxy
  10431201337003   1.07773336e+01  -4.46922847e+01  -2.51400280e+02   1.64728077e+01   5.00000000e+00   6.56516447e+00   1.29965113e+01           galaxy
  10431201337275   1.09473155e+01  -4.46119402e+01   4.08002190e+03   2.12300843e+03   3.00000000e+00   3.10480862e+00   1.38095382e+01           galaxy
  10431201338049   1.08741260e+01  -4.45855238e+01   2.51866347e+03   3.23135091e+03   5.00000000e+00   3.18294361e+00   1.37825529e+01           galaxy
  10431201338138   1.08954492e+01  -4.46821415e+01   2.52871657e+03  -2.68989937e+01   4.00000000e+00   8.76196121e+00   1.26831220e+01           galaxy
  10431201338378   1.08969857e+01  -4.46098546e+01   2.92603865e+03   2.35448578e+03   7.00000000e+00   4.02555191e+00   1.35275617e+01           galaxy
  10431201338430   1.09414394e+01  -4.46150547e+01   3.92843513e+03   2.03922597e+03   1.00000000e+00   2.33156398e+00   1.41205069e+01           galaxy
  10431201338444   1.09099469e+01  -4.45662341e+01   3.44448451e+03   3.75264281e+03   5.00000000e+00   4.24026221e+00   1.34711435e+01           galaxy
  10431201338912   1.09099852e+01  -4.46617913e+01   2.96658933e+03   5.98054996e+02   7.00000000e+00   7.50357850e+00   1.28514542e+01           galaxy
  10431201339319   1.09207623e+01  -4.46405487e+01   3.32224016e+03   1.26451396e+03   1.30000000e+01   9.74688339e+00   1.25674609e+01           galaxy
  10431201339505   1.08523947e+01  -4.46508657e+01   1.68971802e+03   1.14400805e+03   1.20000000e+01   9.51725655e+00   1.25933458e+01           galaxy
  10431201339878   1.08341421e+01  -4.46185948e+01   1.42836506e+03   2.26796750e+03   1.40000000e+01   7.85716539e+00   1.28014606e+01           galaxy
  10431201340035   1.09099928e+01  -4.46854336e+01   2.84830378e+03  -1.82430392e+02   6.00000000e+00   5.18102738e+00   1.32535856e+01           galaxy
  10431201340047   1.08706291e+01  -4.46881003e+01   1.92537360e+03  -1.43793303e+02   5.00000000e+00   4.15228317e+00   1.34939079e+01           galaxy
  10431201340594   1.09248167e+01  -4.46610406e+01   3.31320199e+03   5.74972427e+02   9.00000000e+00   7.77714530e+00   1.28125748e+01           galaxy
  10431201340885   1.08820127e+01  -4.45778685e+01   2.73949762e+03   3.45867871e+03   2.00000000e+00   4.05406628e+00   1.35198982e+01           galaxy
  10431201341316   1.09111310e+01  -4.45798649e+01   3.40359809e+03   3.29884907e+03   5.00000000e+00   8.87237807e+00   1.26695252e+01           galaxy
  10431201341715   1.08995786e+01  -4.46155159e+01   2.95768933e+03   2.15923322e+03   1.00000000e+00   1.92133603e+00   1.43306170e+01           galaxy
  10431201342420   1.07821094e+01  -4.45901359e+01   3.65566281e+02   3.37403683e+03   5.00000000e+00   3.78738452e+00   1.35937768e+01           galaxy
  10431201343364   1.08698153e+01  -4.46773285e+01   1.96036626e+03   2.14433393e+02   4.00000000e+00   3.33149706e+00   1.37330267e+01           galaxy
  10431201343492   1.09391416e+01  -4.45680463e+01   4.11135708e+03   3.59839726e+03   6.00000000e+00   9.79288818e+00   1.25623483e+01           galaxy
  10431201343598   1.08643714e+01  -4.46574160e+01   1.93395528e+03   8.89304241e+02   7.00000000e+00   6.54088036e+00   1.30005348e+01           galaxy
  10431201343604   1.09179747e+01  -4.46677026e+01   3.12163788e+03   3.77143329e+02   4.00000000e+00   5.62110411e+00   1.31650712e+01           galaxy
  10431201344730   1.08362212e+01  -4.46252931e+01   1.44310454e+03   2.04015611e+03   4.00000000e+00   4.49725636e+00   1.34072562e+01           galaxy
  10431201345160   1.08494273e+01  -4.46874170e+01   1.43884723e+03  -5.31959384e+01   1.40000000e+01   7.82764697e+00   1.28055472e+01           galaxy
  10431201345365   1.09276896e+01  -4.46773400e+01   3.29782865e+03   2.76458523e+01   3.00000000e+00   9.20939260e+00   1.26290478e+01           galaxy
  10431201345366   1.09276077e+01  -4.46773091e+01   3.29609187e+03   2.89311177e+01   4.00000000e+00   5.03404494e+00   1.32848326e+01           galaxy
  10431201345367   1.09275445e+01  -4.46773755e+01   3.29429759e+03   2.69443395e+01   9.00000000e+00   7.30895398e+00   1.28799872e+01           galaxy
  10431201345874   1.09286599e+01  -4.46758381e+01   3.32778874e+03   7.40907124e+01   4.00000000e+00   2.14514473e+00   1.42109838e+01           galaxy
  10431201345884   1.08065087e+01  -4.46199224e+01   7.82397197e+02   2.31260389e+03   4.00000000e+00   3.07050790e+00   1.38215997e+01           galaxy
  10431201345919   1.07809933e+01  -4.46905184e+01  -1.58066962e+02   6.31352982e+01   6.00000000e+00   7.12984731e+00   1.29069247e+01           galaxy
  10431201346588   1.09270030e+01  -4.46878532e+01   3.22921466e+03  -3.17179384e+02   9.00000000e+00   7.95191214e+00   1.27884464e+01           galaxy
  10431201346744   1.09016779e+01  -4.45514911e+01   3.32683883e+03   4.26603962e+03   2.00000000e+00   4.58475950e+00   1.33863339e+01           galaxy
  10431201346746   1.09017737e+01  -4.45518880e+01   3.32706969e+03   4.25262739e+03   1.00000000e+00   4.19183253e+00   1.34836155e+01           galaxy
  10431201347072   1.08300563e+01  -4.46125830e+01   1.36376095e+03   2.47954597e+03   7.00000000e+00   4.00491141e+00   1.35331430e+01           galaxy
  10431201347314   1.08252531e+01  -4.46632512e+01   1.00046068e+03   8.22080725e+02   8.00000000e+00   6.76475042e+00   1.29639958e+01           galaxy
  10431201347323   1.09245759e+01  -4.46874614e+01   3.17510095e+03  -2.96410255e+02   2.00000000e+00   1.84630843e+00   1.43738647e+01           galaxy
  10431201347631   1.09415412e+01  -4.46742958e+01   3.63321900e+03   8.33770205e+01   7.00000000e+00   8.45637227e+00   1.27216651e+01           galaxy
  10431201347798   1.08964259e+01  -4.45912384e+01   3.00625933e+03   2.97084986e+03   3.00000000e+00   3.78588396e+00   1.35942070e+01           galaxy
  10431201348697   1.07768538e+01  -4.45856087e+01   2.66336860e+02   3.54029095e+03   3.00000000e+00   3.87688889e+00   1.35684169e+01           galaxy
  10431201348773   1.09030408e+01  -4.45900741e+01   3.16519275e+03   2.98794701e+03   2.00000000e+00   3.01084977e+00   1.38429026e+01           galaxy
  10431201348775   1.09025756e+01  -4.45892720e+01   3.15844100e+03   3.01592503e+03   6.00000000e+00   9.21831948e+00   1.26279959e+01           galaxy
  10431201348777   1.09036056e+01  -4.45897045e+01   3.18011490e+03   2.99832440e+03   2.00000000e+00   3.05299121e+00   1.38278114e+01           galaxy
  10431201348779   1.09031268e+01  -4.45898107e+01   3.16850110e+03   2.99636283e+03   9.00000000e+00   7.92689358e+00   1.27918677e+01           galaxy
  10431201348784   1.09034860e+01  -4.45886265e+01   3.18274637e+03   3.03429632e+03   9.00000000e+00   9.74628449e+00   1.25675276e+01           galaxy
  10431201348785   1.09029068e+01  -4.45899017e+01   3.16295347e+03   2.99406868e+03   5.00000000e+00   3.46131451e+00   1.36915226e+01           galaxy
  10431201348787   1.09029660e+01  -4.45909762e+01   3.15894327e+03   2.95840668e+03   7.00000000e+00   4.68497344e+00   1.33628575e+01           galaxy
  10431201348791   1.09025445e+01  -4.45880644e+01   3.16376754e+03   3.05589028e+03   3.00000000e+00   3.41691537e+00   1.37055397e+01           galaxy
  10431201348792   1.09014682e+01  -4.45913618e+01   3.12234699e+03   2.95050971e+03   5.00000000e+00   3.14374057e+00   1.37960085e+01           galaxy
  10431201348943   1.09374065e+01  -4.46745507e+01   3.53638632e+03   8.83299593e+01   8.00000000e+00   9.67373671e+00   1.25756396e+01           galaxy
  10431201348944   1.09373934e+01  -4.46749657e+01   3.53399888e+03   7.46717345e+01   4.00000000e+00   5.41154095e+00   1.32063229e+01           galaxy
  10431201348945   1.09373290e+01  -4.46747693e+01   3.53349790e+03   8.13652489e+01   5.00000000e+00   5.08376200e+00   1.32741623e+01           galaxy
  10431201349730   1.08477424e+01  -4.45933815e+01   1.86873239e+03   3.05675721e+03   4.00000000e+00   2.74674874e+00   1.39425780e+01           galaxy
  10431201352266   1.08842075e+01  -4.45851949e+01   2.75367709e+03   3.20974238e+03   3.00000000e+00   3.67136134e+00   1.36275575e+01           galaxy
